new_ev,capacity
new_ev_150_0,14.0
new_ev_150_1,0.0
new_ev_1510_0,76.0
new_ev_1511_0,67.0
new_ev_1512_0,0.0
new_ev_1512_1,64.0
new_ev_1512_2,0.0
new_ev_1513_0,64.0
new_ev_1514_0,13.0
new_ev_1515_0,150.0
new_ev_1515_1,0.0
new_ev_1515_10,0.0
new_ev_1515_2,0.0
new_ev_1515_3,150.0
new_ev_1515_4,0.0
new_ev_1515_5,0.0
new_ev_1515_6,0.0
new_ev_1515_7,103.0
new_ev_1515_8,150.0
new_ev_1515_9,150.0
new_ev_1516_0,0.0
new_ev_1516_1,0.0
new_ev_1516_2,0.0
new_ev_1516_3,0.0
new_ev_1517_0,39.0
new_ev_1517_1,0.0
new_ev_1517_2,0.0
new_ev_1517_3,0.0
new_ev_1517_4,0.0
new_ev_1518_0,0.0
new_ev_151_0,16.0
new_ev_151_1,0.0
new_ev_151_2,0.0
new_ev_1522_0,118.0
new_ev_1522_1,0.0
new_ev_1523_0,11.0
new_ev_1523_1,0.0
new_ev_1523_2,0.0
new_ev_1524_0,25.0
new_ev_1524_1,0.0
new_ev_1525_0,42.0
new_ev_1526_0,0.0
new_ev_1526_1,0.0
new_ev_1526_2,0.0
new_ev_1526_3,63.0
new_ev_1526_4,0.0
new_ev_1526_5,0.0
new_ev_1526_6,0.0
new_ev_1527_0,9.0
new_ev_1529_0,36.0
new_ev_152_0,0.0
new_ev_1530_0,0.0
new_ev_1530_1,22.0
new_ev_1531_0,117.0
new_ev_1531_1,0.0
new_ev_1533_0,150.0
new_ev_1533_1,150.0
new_ev_1533_2,150.0
new_ev_1534_0,30.0
new_ev_1535_0,0.0
new_ev_1535_1,0.0
new_ev_1535_2,66.0
new_ev_1536_0,113.0
new_ev_1536_1,0.0
new_ev_1537_0,41.0
new_ev_1537_1,0.0
new_ev_1537_2,0.0
new_ev_1537_3,0.0
new_ev_1537_4,0.0
new_ev_1537_5,0.0
new_ev_1537_6,150.0
new_ev_1537_7,150.0
new_ev_1540_0,0.0
new_ev_1541_0,52.0
new_ev_1542_0,2.0
new_ev_1542_1,0.0
new_ev_1543_0,0.0
new_ev_1543_1,0.0
new_ev_1543_2,3.0
new_ev_1544_0,2.0
new_ev_1545_0,53.0
new_ev_1546_0,58.0
new_ev_1547_0,0.0
new_ev_1547_1,0.0
new_ev_1547_2,0.0
new_ev_1547_3,0.0
new_ev_1547_4,0.0
new_ev_1547_5,6.0
new_ev_1547_6,0.0
new_ev_1548_0,15.0
new_ev_1549_0,0.0
new_ev_1549_1,0.0
new_ev_1549_2,69.0
new_ev_154_0,51.0
new_ev_154_1,0.0
new_ev_154_2,0.0
new_ev_154_3,0.0
new_ev_154_4,0.0
new_ev_154_5,0.0
new_ev_154_6,0.0
new_ev_1550_0,0.0
new_ev_1550_1,0.0
new_ev_1550_2,0.0
new_ev_1554_0,0.0
new_ev_1554_1,0.0
new_ev_1554_2,0.0
new_ev_1554_3,0.0
new_ev_1554_4,0.0
new_ev_1555_0,19.0
new_ev_1558_0,30.0
new_ev_1559_0,16.0
new_ev_155_0,0.0
new_ev_155_1,134.0
new_ev_1560_0,5.0
new_ev_1561_0,150.0
new_ev_1561_1,135.0
new_ev_1565_0,13.0
new_ev_1566_0,0.0
new_ev_1567_0,0.0
new_ev_1567_1,22.0
new_ev_1569_0,138.0
new_ev_1569_1,0.0
new_ev_1569_2,0.0
new_ev_156_0,0.0
new_ev_156_1,131.0
new_ev_156_2,0.0
new_ev_1570_0,45.0
new_ev_1570_1,0.0
new_ev_1572_0,150.0
new_ev_1572_1,9.0
new_ev_1573_0,0.0
new_ev_1573_1,0.0
new_ev_1574_0,25.0
new_ev_1575_0,0.0
new_ev_1575_1,38.0
new_ev_1576_0,24.0
new_ev_1576_1,0.0
new_ev_1578_0,4.0
new_ev_1579_0,62.0
new_ev_157_0,35.0
new_ev_157_1,0.0
new_ev_157_2,0.0
new_ev_157_3,0.0
new_ev_1580_0,0.0
new_ev_1580_1,150.0
new_ev_1580_2,0.0
new_ev_1580_3,7.0
new_ev_1582_0,12.0
new_ev_1583_0,16.0
new_ev_1583_1,0.0
new_ev_1584_0,0.0
new_ev_1584_1,150.0
new_ev_1584_2,18.0
new_ev_1585_0,20.0
new_ev_1586_0,0.0
new_ev_1586_1,0.0
new_ev_1586_2,57.0
new_ev_1586_3,0.0
new_ev_1587_0,0.0
new_ev_1587_1,33.0
new_ev_1589_0,125.0
new_ev_1589_1,0.0
new_ev_1589_2,0.0
new_ev_1589_3,0.0
new_ev_1593_0,150.0
new_ev_1593_1,150.0
new_ev_1593_2,12.0
new_ev_1593_3,0.0
new_ev_1593_4,0.0
new_ev_1593_5,0.0
new_ev_1593_6,0.0
new_ev_1593_7,150.0
new_ev_1594_0,31.0
new_ev_1594_1,0.0
new_ev_1594_2,0.0
new_ev_1596_0,36.0
new_ev_1596_1,0.0
new_ev_1596_2,0.0
new_ev_1596_3,150.0
new_ev_1596_4,150.0
new_ev_1596_5,150.0
new_ev_1597_0,49.0
new_ev_1597_1,0.0
new_ev_1598_0,0.0
new_ev_1598_1,0.0
new_ev_1598_2,150.0
new_ev_1598_3,118.0
new_ev_1599_0,146.0
new_ev_1599_1,0.0
new_ev_1599_2,0.0
new_ev_159_0,0.0
new_ev_159_1,71.0
new_ev_159_2,0.0
new_ev_1600_0,30.0
new_ev_1601_0,2.0
new_ev_1601_1,0.0
new_ev_1602_0,0.0
new_ev_1602_1,24.0
new_ev_1603_0,2.0
new_ev_1604_0,0.0
new_ev_1604_1,0.0
new_ev_1604_2,15.0
new_ev_1612_0,0.0
new_ev_1612_1,29.0
new_ev_1613_0,10.0
new_ev_1615_0,0.0
new_ev_1616_0,0.0
new_ev_1616_1,121.0
new_ev_1619_0,0.0
new_ev_1621_0,0.0
new_ev_1621_1,0.0
new_ev_1621_2,15.0
new_ev_1623_0,71.0
new_ev_1623_1,0.0
new_ev_1623_2,0.0
new_ev_1625_0,19.0
new_ev_1626_0,150.0
new_ev_1626_1,150.0
new_ev_1626_2,89.0
new_ev_1628_0,4.0
new_ev_1632_0,0.0
new_ev_1632_1,0.0
new_ev_1632_2,0.0
new_ev_1632_3,0.0
new_ev_1632_4,0.0
new_ev_1632_5,3.0
new_ev_1633_0,5.0
new_ev_1635_0,17.0
new_ev_1638_0,0.0
new_ev_1638_1,0.0
new_ev_1638_10,0.0
new_ev_1638_2,0.0
new_ev_1638_3,0.0
new_ev_1638_4,0.0
new_ev_1638_5,0.0
new_ev_1638_6,0.0
new_ev_1638_7,0.0
new_ev_1638_8,0.0
new_ev_1638_9,97.0
new_ev_1640_0,150.0
new_ev_1640_1,0.0
new_ev_1640_2,0.0
new_ev_1640_3,0.0
new_ev_1640_4,0.0
new_ev_1640_5,0.0
new_ev_1640_6,0.0
new_ev_1640_7,100.0
new_ev_1641_0,25.0
new_ev_1642_0,0.0
new_ev_1642_1,0.0
new_ev_1642_2,0.0
new_ev_1642_3,0.0
new_ev_1642_4,95.0
new_ev_1644_0,0.0
new_ev_1644_1,126.0
new_ev_1644_2,0.0
new_ev_1645_0,0.0
new_ev_1645_1,0.0
new_ev_1645_2,0.0
new_ev_1645_3,0.0
new_ev_1645_4,0.0
new_ev_1645_5,67.0
new_ev_1645_6,0.0
new_ev_1646_0,0.0
new_ev_1646_1,0.0
new_ev_1646_2,56.0
new_ev_1648_0,24.0
new_ev_1649_0,62.0
new_ev_1649_1,0.0
new_ev_1649_2,0.0
new_ev_1649_3,0.0
new_ev_1650_0,2.0
new_ev_1651_0,120.0
new_ev_1651_1,0.0
new_ev_1652_0,150.0
new_ev_1652_1,150.0
new_ev_1652_2,150.0
new_ev_1653_0,0.0
new_ev_1653_1,70.0
new_ev_1653_2,0.0
new_ev_1655_0,48.0
new_ev_1656_0,44.0
new_ev_1657_0,0.0
new_ev_1657_1,0.0
new_ev_1657_2,0.0
new_ev_1657_3,84.0
new_ev_1657_4,0.0
new_ev_1658_0,0.0
new_ev_1658_1,33.0
new_ev_1658_2,0.0
new_ev_1659_0,0.0
new_ev_1659_1,44.0
new_ev_1660_0,80.0
new_ev_1660_1,0.0
new_ev_1661_0,4.0
new_ev_1661_1,0.0
new_ev_1661_2,0.0
new_ev_1661_3,0.0
new_ev_1662_0,0.0
new_ev_1667_0,2.0
new_ev_1668_0,3.0
new_ev_1668_1,0.0
new_ev_1669_0,105.0
new_ev_1669_1,0.0
new_ev_166_0,0.0
new_ev_166_1,51.0
new_ev_1670_0,74.0
new_ev_1671_0,114.0
new_ev_1673_0,0.0
new_ev_1676_0,0.0
new_ev_1678_0,0.0
new_ev_1678_1,25.0
new_ev_1678_2,0.0
new_ev_1679_0,128.0
new_ev_1679_1,0.0
new_ev_167_0,150.0
new_ev_167_1,22.0
new_ev_167_10,0.0
new_ev_167_2,150.0
new_ev_167_3,150.0
new_ev_167_4,0.0
new_ev_167_5,0.0
new_ev_167_6,0.0
new_ev_167_7,0.0
new_ev_167_8,0.0
new_ev_167_9,0.0
new_ev_1680_0,0.0
new_ev_1680_1,0.0
new_ev_1680_2,0.0
new_ev_1680_3,0.0
new_ev_1682_0,121.0
new_ev_1685_0,150.0
new_ev_1686_0,0.0
new_ev_1686_1,0.0
new_ev_1686_2,0.0
new_ev_1686_3,0.0
new_ev_1686_4,0.0
new_ev_1686_5,0.0
new_ev_1686_6,0.0
new_ev_1686_7,2.0
new_ev_1686_8,0.0
new_ev_1686_9,0.0
new_ev_1689_0,0.0
new_ev_1689_1,12.0
new_ev_168_0,150.0
new_ev_168_1,150.0
new_ev_168_2,150.0
new_ev_168_3,150.0
new_ev_168_4,150.0
new_ev_1690_0,33.0
new_ev_1694_0,0.0
new_ev_1695_0,51.0
new_ev_1695_1,0.0
new_ev_1699_0,29.0
new_ev_1699_1,150.0
new_ev_1699_2,150.0
new_ev_1699_3,149.0
new_ev_169_0,0.0
new_ev_1700_0,60.0
new_ev_1700_1,0.0
new_ev_1700_2,0.0
new_ev_1700_3,0.0
new_ev_1700_4,150.0
new_ev_1701_0,47.0
new_ev_1703_0,150.0
new_ev_1703_1,150.0
new_ev_1704_0,81.0
new_ev_1704_1,0.0
new_ev_1705_0,94.0
new_ev_1705_1,0.0
new_ev_1706_0,26.0
new_ev_1706_1,0.0
new_ev_1707_0,0.0
new_ev_1708_0,9.0
new_ev_1708_1,0.0
new_ev_1708_2,150.0
new_ev_1708_3,0.0
new_ev_1708_4,0.0
new_ev_1709_0,150.0
new_ev_170_0,0.0
new_ev_170_1,0.0
new_ev_170_2,0.0
new_ev_170_3,0.0
new_ev_170_4,14.0
new_ev_170_5,150.0
new_ev_170_6,150.0
new_ev_170_7,0.0
new_ev_170_8,0.0
new_ev_1711_0,81.0
new_ev_1711_1,0.0
new_ev_1711_2,0.0
new_ev_1712_0,150.0
new_ev_1712_1,150.0
new_ev_1713_0,150.0
new_ev_1713_1,20.0
new_ev_1714_0,0.0
new_ev_1714_1,0.0
new_ev_1714_2,139.0
new_ev_1717_0,0.0
new_ev_1717_1,0.0
new_ev_1717_2,9.0
new_ev_1718_0,24.0
new_ev_1718_1,0.0
new_ev_1718_2,0.0
new_ev_1718_3,0.0
new_ev_1719_0,8.0
new_ev_171_0,150.0
new_ev_171_1,150.0
new_ev_1720_0,0.0
new_ev_1720_1,59.0
new_ev_1720_2,0.0
new_ev_1721_0,30.0
new_ev_1722_0,0.0
new_ev_1722_1,0.0
new_ev_1722_2,126.0
new_ev_1724_0,150.0
new_ev_1724_1,150.0
new_ev_1725_0,122.0
new_ev_1725_1,0.0
new_ev_1725_2,0.0
new_ev_1728_0,5.0
new_ev_1729_0,143.0
new_ev_172_0,150.0
new_ev_172_1,150.0
new_ev_1730_0,0.0
new_ev_1732_0,0.0
new_ev_1732_1,49.0
new_ev_1732_2,0.0
new_ev_1733_0,24.0
new_ev_1735_0,94.0
new_ev_1736_0,0.0
new_ev_1736_1,0.0
new_ev_1736_2,88.0
new_ev_1738_0,0.0
new_ev_1738_1,0.0
new_ev_1738_2,150.0
new_ev_1738_3,13.0
new_ev_1738_4,0.0
new_ev_1739_0,13.0
new_ev_1739_1,0.0
new_ev_173_0,150.0
new_ev_173_1,0.0
new_ev_173_2,79.0
new_ev_1740_0,111.0
new_ev_1740_1,0.0
new_ev_1741_0,5.0
new_ev_1743_0,79.0
new_ev_1743_1,0.0
new_ev_1745_0,0.0
new_ev_1745_1,0.0
new_ev_1745_2,11.0
new_ev_1746_0,4.0
new_ev_1748_0,2.0
new_ev_174_0,150.0
new_ev_174_1,150.0
new_ev_174_2,150.0
new_ev_174_3,150.0
new_ev_174_4,150.0
new_ev_174_5,150.0
new_ev_174_6,150.0
new_ev_174_7,150.0
new_ev_174_8,150.0
new_ev_1750_0,0.0
new_ev_1750_1,0.0
new_ev_1750_2,0.0
new_ev_1751_0,25.0
new_ev_1753_0,150.0
new_ev_1753_1,150.0
new_ev_1753_2,150.0
new_ev_1753_3,150.0
new_ev_1753_4,34.0
new_ev_1754_0,0.0
new_ev_1754_1,0.0
new_ev_1754_2,58.0
new_ev_1754_3,0.0
new_ev_1756_0,150.0
new_ev_1756_1,122.0
new_ev_1758_0,0.0
new_ev_1758_1,0.0
new_ev_1758_2,0.0
new_ev_1758_3,21.0
new_ev_1758_4,0.0
new_ev_1759_0,150.0
new_ev_1759_1,0.0
new_ev_1759_2,0.0
new_ev_1759_3,33.0
new_ev_175_0,150.0
new_ev_175_1,150.0
new_ev_175_2,150.0
new_ev_175_3,150.0
new_ev_175_4,150.0
new_ev_1760_0,0.0
new_ev_1760_1,5.0
new_ev_1761_0,0.0
new_ev_1761_1,21.0
new_ev_1761_2,0.0
new_ev_1762_0,73.0
new_ev_1762_1,0.0
new_ev_1763_0,0.0
new_ev_1763_1,142.0
new_ev_1764_0,0.0
new_ev_1764_1,85.0
new_ev_1765_0,44.0
new_ev_1768_0,150.0
new_ev_1769_0,150.0
new_ev_176_0,138.0
new_ev_176_1,150.0
new_ev_176_2,150.0
new_ev_176_3,150.0
new_ev_176_4,150.0
new_ev_176_5,149.0
new_ev_1771_0,0.0
new_ev_1771_1,0.0
new_ev_1771_2,139.0
new_ev_1772_0,0.0
new_ev_1772_1,146.0
new_ev_1773_0,150.0
new_ev_1774_0,83.0
new_ev_1775_0,62.0
new_ev_1776_0,135.0
new_ev_1777_0,150.0
new_ev_177_0,150.0
new_ev_177_1,150.0
new_ev_177_2,150.0
new_ev_177_3,150.0
new_ev_177_4,150.0
new_ev_177_5,150.0
new_ev_1781_0,42.0
new_ev_1783_0,44.0
new_ev_1785_0,30.0
new_ev_1786_0,150.0
new_ev_1786_1,0.0
new_ev_1786_2,0.0
new_ev_1786_3,111.0
new_ev_1787_0,100.0
new_ev_1787_1,150.0
new_ev_178_0,97.0
new_ev_178_1,150.0
new_ev_178_2,0.0
new_ev_1792_0,96.0
new_ev_1793_0,122.0
new_ev_1793_1,150.0
new_ev_1793_2,0.0
new_ev_1793_3,0.0
new_ev_1793_4,0.0
new_ev_1793_5,0.0
new_ev_1795_0,0.0
new_ev_1795_1,50.0
new_ev_1796_0,150.0
new_ev_1796_1,90.0
new_ev_179_0,150.0
new_ev_1800_0,0.0
new_ev_1800_1,0.0
new_ev_1800_2,41.0
new_ev_1801_0,73.0
new_ev_1803_0,35.0
new_ev_1803_1,0.0
new_ev_1804_0,0.0
new_ev_1804_1,0.0
new_ev_1804_2,115.0
new_ev_1805_0,0.0
new_ev_1806_0,0.0
new_ev_1806_1,0.0
new_ev_1806_2,0.0
new_ev_1806_3,46.0
new_ev_1807_0,150.0
new_ev_1808_0,150.0
new_ev_1809_0,135.0
new_ev_1809_1,150.0
new_ev_180_0,150.0
new_ev_180_1,150.0
new_ev_180_2,150.0
new_ev_180_3,150.0
new_ev_180_4,150.0
new_ev_180_5,120.0
new_ev_1810_0,63.0
new_ev_1812_0,0.0
new_ev_1812_1,77.0
new_ev_1813_0,87.0
new_ev_1813_1,0.0
new_ev_1814_0,0.0
new_ev_1814_1,0.0
new_ev_1814_2,150.0
new_ev_1814_3,63.0
new_ev_1816_0,75.0
new_ev_1816_1,150.0
new_ev_1817_0,0.0
new_ev_1817_1,9.0
new_ev_1817_2,0.0
new_ev_1817_3,0.0
new_ev_1817_4,0.0
new_ev_1818_0,119.0
new_ev_1818_1,0.0
new_ev_1818_2,0.0
new_ev_1820_0,3.0
new_ev_1820_1,150.0
new_ev_1820_2,0.0
new_ev_1820_3,0.0
new_ev_1820_4,0.0
new_ev_1822_0,0.0
new_ev_1822_1,0.0
new_ev_1822_2,0.0
new_ev_1822_3,0.0
new_ev_1822_4,0.0
new_ev_1822_5,0.0
new_ev_1822_6,0.0
new_ev_1822_7,135.0
new_ev_1823_0,0.0
new_ev_1823_1,92.0
new_ev_1825_0,42.0
new_ev_1825_1,0.0
new_ev_1826_0,0.0
new_ev_1826_1,0.0
new_ev_1826_2,27.0
new_ev_1826_3,150.0
new_ev_1826_4,150.0
new_ev_1827_0,6.0
new_ev_1827_1,0.0
new_ev_1827_2,0.0
new_ev_1829_0,0.0
new_ev_1829_1,80.0
new_ev_1829_2,150.0
new_ev_1829_3,0.0
new_ev_1829_4,0.0
new_ev_1829_5,0.0
new_ev_182_0,136.0
new_ev_182_1,150.0
new_ev_182_2,150.0
new_ev_182_3,150.0
new_ev_182_4,150.0
new_ev_1832_0,137.0
new_ev_1832_1,0.0
new_ev_1832_2,0.0
new_ev_1834_0,0.0
new_ev_1834_1,15.0
new_ev_1835_0,0.0
new_ev_1835_1,49.0
new_ev_1835_2,0.0
new_ev_1836_0,0.0
new_ev_1836_1,9.0
new_ev_1838_0,0.0
new_ev_1839_0,150.0
new_ev_1839_1,150.0
new_ev_1839_2,58.0
new_ev_1839_3,0.0
new_ev_1839_4,0.0
new_ev_183_0,0.0
new_ev_183_1,0.0
new_ev_183_2,0.0
new_ev_183_3,0.0
new_ev_183_4,0.0
new_ev_183_5,0.0
new_ev_1842_0,79.0
new_ev_1842_1,0.0
new_ev_1843_0,63.0
new_ev_1846_0,0.0
new_ev_1846_1,0.0
new_ev_1846_2,6.0
new_ev_1847_0,0.0
new_ev_1847_1,45.0
new_ev_1848_0,0.0
new_ev_1848_1,113.0
new_ev_1848_2,0.0
new_ev_1850_0,0.0
new_ev_1850_1,0.0
new_ev_1850_10,0.0
new_ev_1850_11,0.0
new_ev_1850_2,89.0
new_ev_1850_3,150.0
new_ev_1850_4,0.0
new_ev_1850_5,0.0
new_ev_1850_6,0.0
new_ev_1850_7,0.0
new_ev_1850_8,0.0
new_ev_1850_9,0.0
new_ev_1852_0,150.0
new_ev_1852_1,26.0
new_ev_1852_2,150.0
new_ev_1852_3,150.0
new_ev_1852_4,149.0
new_ev_1853_0,0.0
new_ev_1853_1,6.0
new_ev_1853_2,0.0
new_ev_1855_0,150.0
new_ev_1855_1,83.0
new_ev_1855_2,0.0
new_ev_1855_3,150.0
new_ev_1855_4,0.0
new_ev_1856_0,0.0
new_ev_1856_1,64.0
new_ev_1856_2,0.0
new_ev_1857_0,150.0
new_ev_1857_1,150.0
new_ev_1858_0,150.0
new_ev_1858_1,150.0
new_ev_1859_0,0.0
new_ev_1859_1,0.0
new_ev_1859_2,0.0
new_ev_1860_0,142.0
new_ev_1862_0,144.0
new_ev_1862_1,0.0
new_ev_1862_2,0.0
new_ev_1864_0,150.0
new_ev_1864_1,73.0
new_ev_1864_2,150.0
new_ev_1864_3,0.0
new_ev_1864_4,0.0
new_ev_1865_0,67.0
new_ev_1869_0,3.0
new_ev_1869_1,150.0
new_ev_1869_2,150.0
new_ev_1869_3,150.0
new_ev_1869_4,0.0
new_ev_1869_5,0.0
new_ev_1869_6,0.0
new_ev_1870_0,0.0
new_ev_1870_1,147.0
new_ev_1873_0,73.0
new_ev_1873_1,0.0
new_ev_1873_2,0.0
new_ev_1878_0,23.0
new_ev_1878_1,150.0
new_ev_1878_2,0.0
new_ev_1878_3,0.0
new_ev_1878_4,0.0
new_ev_1879_0,17.0
new_ev_1879_1,150.0
new_ev_1879_2,0.0
new_ev_1879_3,0.0
new_ev_1883_0,0.0
new_ev_1883_1,150.0
new_ev_1883_2,150.0
new_ev_1883_3,76.0
new_ev_1883_4,0.0
new_ev_1885_0,0.0
new_ev_1885_1,117.0
new_ev_1887_0,0.0
new_ev_1887_1,0.0
new_ev_1887_2,24.0
new_ev_1888_0,0.0
new_ev_1888_1,67.0
new_ev_1888_2,0.0
new_ev_1888_3,0.0
new_ev_1889_0,0.0
new_ev_1889_1,4.0
new_ev_1890_0,150.0
new_ev_1890_1,150.0
new_ev_1890_2,150.0
new_ev_1890_3,97.0
new_ev_1890_4,0.0
new_ev_1890_5,0.0
new_ev_1890_6,0.0
new_ev_1891_0,0.0
new_ev_1891_1,0.0
new_ev_1891_2,125.0
new_ev_1893_0,0.0
new_ev_1893_1,150.0
new_ev_1893_2,0.0
new_ev_1893_3,49.0
new_ev_1893_4,0.0
new_ev_1895_0,144.0
new_ev_1895_1,0.0
new_ev_1897_0,0.0
new_ev_1898_0,39.0
new_ev_1898_1,150.0
new_ev_1898_2,0.0
new_ev_1898_3,0.0
new_ev_1900_0,24.0
new_ev_1900_1,0.0
new_ev_1900_2,0.0
new_ev_1902_0,0.0
new_ev_1903_0,150.0
new_ev_1903_1,70.0
new_ev_1905_0,146.0
new_ev_1905_1,0.0
new_ev_1905_2,0.0
new_ev_1905_3,150.0
new_ev_1906_0,150.0
new_ev_1906_1,64.0
new_ev_1906_2,0.0
new_ev_1909_0,120.0
new_ev_1909_1,150.0
new_ev_1910_0,0.0
new_ev_1910_1,32.0
new_ev_1912_0,94.0
new_ev_1912_1,0.0
new_ev_1912_2,150.0
new_ev_1913_0,150.0
new_ev_1913_1,0.0
new_ev_1913_2,0.0
new_ev_1914_0,150.0
new_ev_1914_1,0.0
new_ev_1914_2,0.0
new_ev_1914_3,0.0
new_ev_1914_4,0.0
new_ev_1914_5,150.0
new_ev_1914_6,69.0
new_ev_1915_0,0.0
new_ev_1915_1,120.0
new_ev_1918_0,150.0
new_ev_1918_1,150.0
new_ev_1918_10,150.0
new_ev_1918_2,39.0
new_ev_1918_3,150.0
new_ev_1918_4,150.0
new_ev_1918_5,150.0
new_ev_1918_6,0.0
new_ev_1918_7,0.0
new_ev_1918_8,0.0
new_ev_1918_9,0.0
new_ev_1920_0,32.0
new_ev_1921_0,0.0
new_ev_1921_1,41.0
new_ev_1922_0,0.0
new_ev_1922_1,7.0
new_ev_1923_0,13.0
new_ev_1923_1,0.0
new_ev_1923_2,0.0
new_ev_1923_3,0.0
new_ev_1926_0,150.0
new_ev_1926_1,150.0
new_ev_1926_2,150.0
new_ev_1926_3,150.0
new_ev_1928_0,150.0
new_ev_1928_1,150.0
new_ev_1928_2,39.0
new_ev_1928_3,150.0
new_ev_1929_0,21.0
new_ev_1930_0,0.0
new_ev_1930_1,150.0
new_ev_1930_2,43.0
new_ev_1931_0,0.0
new_ev_1931_1,0.0
new_ev_1931_2,150.0
new_ev_1931_3,138.0
new_ev_1934_0,0.0
new_ev_1935_0,0.0
new_ev_1935_1,0.0
new_ev_1936_0,150.0
new_ev_1940_0,150.0
new_ev_1940_1,150.0
new_ev_1940_2,150.0
new_ev_1940_3,94.0
new_ev_1941_0,150.0
new_ev_1941_1,90.0
new_ev_1942_0,150.0
new_ev_1942_1,150.0
new_ev_1942_2,150.0
new_ev_1942_3,150.0
new_ev_1942_4,150.0
new_ev_1942_5,150.0
new_ev_1942_6,0.0
new_ev_1942_7,0.0
new_ev_1942_8,42.0
new_ev_1942_9,150.0
new_ev_1946_0,0.0
new_ev_1946_1,0.0
new_ev_1946_2,150.0
new_ev_1946_3,26.0
new_ev_1948_0,117.0
new_ev_1948_1,150.0
new_ev_1948_2,149.0
new_ev_1949_0,0.0
new_ev_1949_1,0.0
new_ev_1949_2,1.0
new_ev_1949_3,150.0
new_ev_1949_4,150.0
new_ev_1949_5,150.0
new_ev_1950_0,22.0
new_ev_1952_0,150.0
new_ev_1952_1,0.0
new_ev_1952_2,86.0
new_ev_1952_3,150.0
new_ev_1952_4,150.0
new_ev_1952_5,0.0
new_ev_1953_0,150.0
new_ev_1953_1,150.0
new_ev_1953_2,150.0
new_ev_1953_3,150.0
new_ev_1953_4,150.0
new_ev_1953_5,150.0
new_ev_1954_0,122.0
new_ev_1954_1,0.0
new_ev_1955_0,0.0
new_ev_1955_1,25.0
new_ev_1956_0,150.0
new_ev_1956_1,38.0
new_ev_1957_0,150.0
new_ev_1957_1,33.0
new_ev_1963_0,24.0
new_ev_1963_1,149.0
new_ev_1967_0,0.0
new_ev_1967_1,0.0
new_ev_1967_2,0.0
new_ev_1967_3,0.0
new_ev_1967_4,0.0
new_ev_1967_5,0.0
new_ev_1967_6,19.0
new_ev_1968_0,150.0
new_ev_1968_1,150.0
new_ev_1968_2,52.0
new_ev_1968_3,0.0
new_ev_1968_4,0.0
new_ev_1972_0,0.0
new_ev_1972_1,0.0
new_ev_1972_2,0.0
new_ev_1972_3,141.0
new_ev_1972_4,150.0
new_ev_1973_0,150.0
new_ev_1973_1,150.0
new_ev_1973_2,150.0
new_ev_1974_0,150.0
new_ev_1974_1,150.0
new_ev_1974_2,150.0
new_ev_1974_3,150.0
new_ev_1974_4,150.0
new_ev_1975_0,31.0
new_ev_1975_1,150.0
new_ev_1975_2,0.0
new_ev_1975_3,0.0
new_ev_1976_0,0.0
new_ev_1976_1,0.0
new_ev_1976_2,0.0
new_ev_1976_3,0.0
new_ev_1976_4,127.0
new_ev_1976_5,0.0
new_ev_1977_0,68.0
new_ev_1979_0,138.0
new_ev_1979_1,150.0
new_ev_1979_2,0.0
new_ev_1979_3,0.0
new_ev_1979_4,0.0
new_ev_1979_5,0.0
new_ev_1980_0,0.0
new_ev_1980_1,0.0
new_ev_1980_2,79.0
new_ev_1980_3,0.0
new_ev_1981_0,0.0
new_ev_1981_1,5.0
new_ev_1981_2,0.0
new_ev_1986_0,61.0
new_ev_1986_1,0.0
new_ev_1986_2,0.0
new_ev_1987_0,0.0
new_ev_1988_0,21.0
new_ev_1995_0,0.0
new_ev_1995_1,0.0
new_ev_1995_2,0.0
new_ev_1997_0,150.0
new_ev_1997_1,150.0
new_ev_1997_2,150.0
new_ev_1999_0,12.0
new_ev_1_0,56.0
new_ev_1_1,0.0
new_ev_1_2,0.0
new_ev_1_3,0.0
new_ev_1_4,0.0
new_ev_1_5,0.0
new_ev_2000_0,0.0
new_ev_2000_1,0.0
new_ev_2000_2,0.0
new_ev_2000_3,0.0
new_ev_2000_4,41.0
new_ev_2003_0,74.0
new_ev_2004_0,150.0
new_ev_2004_1,28.0
new_ev_2004_2,150.0
new_ev_2007_0,150.0
new_ev_2007_1,135.0
new_ev_2007_2,150.0
new_ev_2008_0,0.0
new_ev_2008_1,150.0
new_ev_2008_2,150.0
new_ev_2008_3,150.0
new_ev_2008_4,13.0
new_ev_2008_5,0.0
new_ev_2008_6,0.0
new_ev_2014_0,150.0
new_ev_2014_1,150.0
new_ev_2015_0,150.0
new_ev_2015_1,150.0
new_ev_2015_2,150.0
new_ev_2015_3,150.0
new_ev_2015_4,150.0
new_ev_2015_5,150.0
new_ev_2015_6,150.0
new_ev_2015_7,150.0
new_ev_2015_8,150.0
new_ev_2016_0,150.0
new_ev_2016_1,150.0
new_ev_2016_2,50.0
new_ev_2016_3,0.0
new_ev_2016_4,0.0
new_ev_2019_0,150.0
new_ev_2019_1,120.0
new_ev_2019_2,150.0
new_ev_2019_3,150.0
new_ev_2020_0,0.0
new_ev_2020_1,101.0
new_ev_2021_0,150.0
new_ev_2022_0,97.0
new_ev_2022_1,150.0
new_ev_2022_2,0.0
new_ev_2022_3,0.0
new_ev_2023_0,0.0
new_ev_2023_1,122.0
new_ev_2023_2,0.0
